"step","downstreamPressure_DP36_572,73-0,32-0,23=2.03157"
0.0,0.037100054
1000.0,-7.430181e-05
2000.0,0.0019096304
3000.0,-0.0022416366
4000.0,-0.006952707
5000.0,0.012902448
6000.0,-0.004675071
7000.0,0.008432416
8000.0,-0.0002544733
9000.0,0.04745567
10000.0,0.057962246
11000.0,0.14326662
12000.0,0.26064983
13000.0,0.35457957
14000.0,0.37784356
15000.0,0.47265238
16000.0,0.6461434
17000.0,0.7711864
18000.0,0.08034918
19000.0,0.5178409
20000.0,0.6211196
21000.0,0.788332
22000.0,0.9331672
23000.0,1.0192564
24000.0,1.2706841
25000.0,1.2936627
26000.0,1.480336
27000.0,1.6259406
28000.0,1.7849774
29000.0,2.0184484
30000.0,2.129829
31000.0,2.1025374
32000.0,2.4010615
33000.0,2.5116231
34000.0,2.6362925
35000.0,1.6508224
36000.0,2.106686
37000.0,2.5156374
38000.0,2.6991162
39000.0,2.8277888
40000.0,2.8172724
41000.0,2.9125187
42000.0,2.9238625
43000.0,2.9625263
44000.0,2.9768486
45000.0,2.972467
46000.0,3.0677712
47000.0,3.0755196
48000.0,3.1077056
49000.0,3.1116931
50000.0,3.121161
51000.0,3.1584005
52000.0,2.9687347
53000.0,3.014111
54000.0,3.1612434
55000.0,3.0727575
56000.0,3.1253757
57000.0,3.0849972
58000.0,3.1038017
59000.0,3.081913
60000.0,3.0711894
61000.0,3.0736828
62000.0,3.0591722
63000.0,3.0528774
64000.0,3.077674
65000.0,3.0160027
66000.0,3.0321777
67000.0,3.0262444
68000.0,3.0126023
69000.0,2.9878588
70000.0,3.009067
71000.0,2.9247296
72000.0,2.981358
73000.0,2.9612439
74000.0,2.9672408
75000.0,2.952133
76000.0,2.9878545
77000.0,2.8219423
78000.0,2.9550219
79000.0,2.9308498
80000.0,2.913173
81000.0,2.8707514
82000.0,2.8548994
83000.0,2.8931642
84000.0,2.7658165
85000.0,2.858197
86000.0,2.842458
87000.0,2.8568335
88000.0,2.8238745
89000.0,2.818798
90000.0,2.8063858
91000.0,2.8315527
92000.0,2.829045
93000.0,2.8398538
94000.0,2.8082156
95000.0,2.8242598
96000.0,2.5879717
97000.0,2.7912223
98000.0,2.807204
99000.0,2.7926972
100000.0,2.7904987
101000.0,2.829481601715088
102000.0,2.822509288787842
103000.0,2.8149189949035645
104000.0,2.7097787857055664
105000.0,2.7196717262268066
106000.0,2.7399609088897705
107000.0,2.742527723312378
108000.0,2.7352747917175293
109000.0,2.762659788131714
110000.0,2.7012336254119873
111000.0,2.688734769821167
112000.0,2.6713249683380127
113000.0,2.7189981937408447
114000.0,2.6725120544433594
115000.0,2.701396942138672
116000.0,2.6642937660217285
117000.0,2.6812400817871094
118000.0,2.6707725524902344
119000.0,2.6604535579681396
120000.0,2.6473886966705322
121000.0,2.6493613719940186
122000.0,2.634960174560547
123000.0,2.6933093070983887
124000.0,2.5905203819274902
125000.0,2.611752510070801
126000.0,2.5916709899902344
127000.0,2.629486560821533
128000.0,2.5944042205810547
129000.0,2.5980067253112793
130000.0,2.62192440032959
131000.0,2.589066743850708
132000.0,2.5835907459259033
133000.0,2.52443265914917
134000.0,2.562305212020874
135000.0,2.5547385215759277
136000.0,2.572819471359253
137000.0,2.533677816390991
138000.0,2.492250919342041
139000.0,2.506649971008301
140000.0,2.4552483558654785
141000.0,2.557685613632202
142000.0,2.424509048461914
143000.0,2.4949722290039062
144000.0,2.514341354370117
145000.0,2.5250449180603027
146000.0,2.503256320953369
147000.0,2.5338921546936035
148000.0,2.494924545288086
149000.0,2.508596420288086
150000.0,2.4673845767974854
151000.0,2.5049452781677246
152000.0,2.5066261291503906
153000.0,2.5159339904785156
154000.0,2.4877724647521973
155000.0,2.476053237915039
