"step","downstreamPressure_DP79_972,73-0,89-0,39=1.39173"
0.0,0.6328429
1000.0,0.0006030216
2000.0,0.0025261461
3000.0,0.0045432695
4000.0,0.02286059
5000.0,7.757567e-05
6000.0,0.00093770487
7000.0,0.00046836902
8000.0,0.025745474
9000.0,0.047942948
10000.0,0.12517712
11000.0,0.1649966
12000.0,0.18749113
13000.0,0.46571428
14000.0,0.54012847
15000.0,0.6824628
16000.0,0.8512962
17000.0,1.0469825
18000.0,1.2421572
19000.0,1.4527559
20000.0,1.6543425
21000.0,1.8534839
22000.0,2.0774617
23000.0,2.1642609
24000.0,2.2747397
25000.0,2.46551
26000.0,1.7410805
27000.0,2.5799294
28000.0,2.6551137
29000.0,2.840641
30000.0,2.8093185
31000.0,2.8974547
32000.0,3.0141063
33000.0,3.1160922
34000.0,3.1518216
35000.0,3.1569211
36000.0,3.206253
37000.0,3.2592278
38000.0,3.2527742
39000.0,3.0696845
40000.0,3.2575061
41000.0,3.0640488
42000.0,3.1902149
43000.0,3.2465696
44000.0,3.3007445
45000.0,3.222814
46000.0,3.3072047
47000.0,3.1819725
48000.0,3.2988658
49000.0,3.08741
50000.0,3.2984483
51000.0,3.2350326
52000.0,3.2885823
53000.0,3.247066
54000.0,3.207978
55000.0,3.1918013
56000.0,3.2536736
57000.0,3.1769571
58000.0,3.1547494
59000.0,3.194271
60000.0,3.1671574
61000.0,3.2057
62000.0,3.1619263
63000.0,3.112743
64000.0,3.1404135
65000.0,3.087472
66000.0,3.0392976
67000.0,3.092606
68000.0,3.1213531
69000.0,3.0553937
70000.0,2.9718475
71000.0,3.0219142
72000.0,3.0033307
73000.0,3.0051851
74000.0,2.9404693
75000.0,2.954976
76000.0,2.94279
77000.0,2.5895135
78000.0,2.87302
79000.0,2.919328
80000.0,2.8794017
81000.0,2.881343
82000.0,2.8899438
83000.0,2.8931162
84000.0,2.8417764
85000.0,2.8406649
86000.0,2.843688
87000.0,2.803144
88000.0,2.743616
89000.0,2.7904053
90000.0,2.7767649
91000.0,2.791316
92000.0,2.740941
93000.0,2.7445557
94000.0,2.7296765
95000.0,2.692155
96000.0,2.6903737
97000.0,2.7103548
98000.0,2.705503
99000.0,2.6697185
100000.0,2.5981312
101000.0,2.6568589210510254
102000.0,2.7067830562591553
103000.0,2.705526828765869
104000.0,2.624925136566162
105000.0,2.586501121520996
106000.0,2.6182432174682617
107000.0,2.6001152992248535
108000.0,2.5593087673187256
109000.0,2.6023645401000977
110000.0,2.5310702323913574
111000.0,2.524721145629883
112000.0,2.521439790725708
113000.0,2.522240161895752
114000.0,2.468277931213379
115000.0,2.4800314903259277
116000.0,2.5265438556671143
117000.0,2.4938457012176514
118000.0,2.4442355632781982
119000.0,2.469353675842285
120000.0,2.4147748947143555
121000.0,2.441164970397949
122000.0,2.439455270767212
123000.0,2.4344663619995117
124000.0,2.423374652862549
125000.0,2.4074442386627197
126000.0,2.3778486251831055
127000.0,2.3861687183380127
128000.0,2.3782095909118652
129000.0,2.3422932624816895
130000.0,2.3776931762695312
131000.0,2.3470330238342285
132000.0,2.336721658706665
133000.0,2.3542232513427734
134000.0,2.347102165222168
135000.0,2.330596923828125
136000.0,2.3113999366760254
137000.0,2.298518180847168
138000.0,2.3121724128723145
139000.0,2.256560802459717
140000.0,2.306837558746338
141000.0,2.2798819541931152
142000.0,2.313384771347046
143000.0,2.2806506156921387
144000.0,2.252659320831299
145000.0,2.256077766418457
146000.0,2.2357473373413086
147000.0,2.238421678543091
148000.0,2.182486057281494
149000.0,2.2394633293151855
150000.0,2.227161407470703
151000.0,2.195058822631836
152000.0,2.2106218338012695
153000.0,2.186600923538208
154000.0,2.1758320331573486
155000.0,2.1867830753326416
156000.0,2.179819107055664
157000.0,2.1880249977111816
158000.0,2.17057466506958
159000.0,2.1530492305755615
160000.0,2.188831329345703
161000.0,2.16158127784729
162000.0,2.1565444469451904
163000.0,2.137211561203003
164000.0,2.1516273021698
165000.0,2.126300573348999
166000.0,2.09855580329895
167000.0,2.1347875595092773
168000.0,2.1333084106445312
169000.0,2.1178860664367676
170000.0,2.0906949043273926
171000.0,2.0996761322021484
172000.0,2.075141191482544
173000.0,2.0699238777160645
174000.0,2.0851218700408936
175000.0,2.0858073234558105
176000.0,2.0812413692474365
177000.0,2.073610544204712
178000.0,2.058384656906128
179000.0,2.0709261894226074
180000.0,2.0446460247039795
181000.0,2.0326995849609375
182000.0,2.0336501598358154
183000.0,2.0589938163757324
184000.0,2.0475540161132812
185000.0,2.0332705974578857
186000.0,2.037013530731201
187000.0,2.0196855068206787
188000.0,2.008206367492676
189000.0,2.012502908706665
190000.0,2.0194196701049805
191000.0,2.0090622901916504
192000.0,2.0077719688415527
193000.0,1.9929677248001099
194000.0,1.9945318698883057
195000.0,1.9887092113494873
196000.0,1.9914460182189941
197000.0,1.9968974590301514
198000.0,1.978129506111145
199000.0,1.9752898216247559
200000.0,1.9742321968078613
201000.0,1.978520154953003
202000.0,1.968857765197754
203000.0,1.9621820449829102
204000.0,1.9692869186401367
205000.0,1.9546406269073486
206000.0,1.9353896379470825
207000.0,1.945375919342041
208000.0,1.9495704174041748
209000.0,1.9531753063201904
210000.0,1.9394052028656006
211000.0,1.9403245449066162
212000.0,1.9363733530044556
213000.0,1.9294641017913818
214000.0,1.9342018365859985
215000.0,1.9217309951782227
216000.0,1.9241887331008911
217000.0,1.9145625829696655
218000.0,1.9143866300582886
219000.0,1.9048783779144287
